id,state,location,mobile_orders,Catering,Pickup,Delivery,WiFi,Playground,breakfast_served,drive_thru,sandwich_price
2546,tx,Mount Pleasant [TX],Yes,Yes,Yes,Yes,No,Yes,Yes,No,4.79
2547,tx,Murphy,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2548,tx,N. Loop 610 & Shepherd,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
2549,tx,N. Tarrant Pkwy & Davis Blvd.,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2550,tx,Nacogdoches,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2551,tx,Nassau Bay,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2552,tx,North 31st Street,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2553,tx,North Abilene,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.75
2554,tx,North Beltline Road,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.85
2555,tx,North Collins Street,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2556,tx,North East Mall,Yes,Yes,Yes,Yes,No,No,No,No,5.09
2557,tx,North Garland Crossing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2558,tx,North Hills Crossing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2559,tx,North Laredo,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2560,tx,North Mopac & Parmer Lane,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2561,tx,North Rockwall,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2562,tx,North Star Mall,Yes,Yes,Yes,Yes,No,No,No,No,5.09
2563,tx,NorthPark Center,Yes,Yes,Yes,Yes,Yes,No,No,No,5.09
2564,tx,Northpark Drive,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2565,tx,Northway Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2566,tx,Northwest Crossing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2567,tx,NW Highway,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2568,tx,Odessa Town Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2569,tx,One Allen Center,No,No,No,No,No,No,Yes,No,
2570,tx,Orange,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2571,tx,Palestine [TX],Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2572,tx,Palm Valley Blvd,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2573,tx,Palmhurst,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2574,tx,Paris [TX],Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
2575,tx,Park Boulevard & Plano Parkway,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2576,tx,Parkway Village,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2577,tx,Pavilions North,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2578,tx,Pearland,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2579,tx,Pearland Parkway,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2580,tx,Pennzoil Place,No,No,No,No,No,No,Yes,No,
2581,tx,Pflugerville,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2582,tx,Pharr,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2583,tx,Pioneer Parkway,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2584,tx,Pipeline Road at Loop 820,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2585,tx,Plano Parkway,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.85
2586,tx,Pleasure Pier,No,No,No,No,No,No,No,No,
2587,tx,Portland (TX),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2588,tx,Potranco Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2589,tx,Prairie View A&M University,No,No,No,No,No,No,Yes,No,
2590,tx,Presidio Towne Crossing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2591,tx,Preston & Beltline,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
2592,tx,Preston & Park,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2593,tx,Preston Road & Hwy 121,Yes,Yes,Yes,No,Yes,No,Yes,Yes,4.99
2594,tx,Preston Road and Gary Burns,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2595,tx,Prestonwood,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
2596,tx,Raider Park,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2597,tx,Rankin Hwy & Wolcott Ave,Yes,Yes,Yes,No,Yes,No,Yes,Yes,4.75
2598,tx,Rayzor Ranch,Yes,Yes,Yes,No,Yes,No,Yes,Yes,4.85
2599,tx,Red Oak,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2600,tx,Richardson,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.85
2601,tx,Richland Mall,Yes,Yes,Yes,No,No,No,No,No,5.09
2602,tx,Ridge Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2603,tx,Rio Grande City [TX],Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.75
2604,tx,Roanoke,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2605,tx,Rojas,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2606,tx,Rolling Oaks Mall,Yes,Yes,Yes,Yes,No,No,No,Yes,5.09
2607,tx,Rosenberg,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2608,tx,Rowlett,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2609,tx,Ruben Torres,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2610,tx,Rufe Snow,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.85
2611,tx,S. Rice and Westpark,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2612,tx,Saginaw,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2613,tx,Sam Houston State University,No,No,No,No,No,No,Yes,No,
2614,tx,Saratoga,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2615,tx,Sawdust Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2616,tx,Sawyer Heights,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2617,tx,Schertz,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2618,tx,Seguin Road,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.85
2619,tx,Shadow Creek Ranch,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2620,tx,Sharyland Towne Crossing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2621,tx,Sherman (TX),Yes,No,No,No,Yes,Yes,Yes,No,4.75
2622,tx,Sherwood Way,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2623,tx,Sienna Crossing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2624,tx,South 31st Street,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2625,tx,South Burleson,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2626,tx,South College Station,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2627,tx,South Cooper Street,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2628,tx,South Coulter Street,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.85
2629,tx,South Loop Crossing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2630,tx,South Mopac at US Hwy 290 West,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2631,tx,South Park Mall (TX),Yes,Yes,Yes,Yes,Yes,No,No,No,5.09
2632,tx,South Plains Mall,Yes,Yes,Yes,No,Yes,No,No,No,5.09
2633,tx,Southern Methodist University (SMU),No,No,No,No,No,No,No,No,
2634,tx,Southlake,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2635,tx,Southpark Meadows,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2636,tx,Southwest Military,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2637,tx,Southwest Pkwy [TX],Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.75
2638,tx,Spanish Village,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.79
2639,tx,Spencer Hwy & Burke Rd,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2640,tx,Spring Creek & Hwy. 121,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2641,tx,St. Mary's University,No,No,No,No,No,No,No,No,
2642,tx,Stacy Road,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
2643,tx,Staples and McArdle,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2644,tx,Stephen F. Austin University,No,No,No,No,No,No,Yes,No,
2645,tx,Stephenville [TX],Yes,Yes,Yes,Yes,No,No,Yes,Yes,4.85
2646,tx,Stockyards,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.85
2647,tx,Stone Oak,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,4.85
2648,tx,Stone Ridge,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2649,tx,Stonebriar Centre,Yes,No,No,No,No,No,No,No,5.09
2650,tx,Sugar Land,Yes,Yes,Yes,Yes,No,No,Yes,Yes,4.85
2651,tx,Sugar Land (OLD),Yes,No,No,No,Yes,Yes,Yes,No,4.49
2652,tx,Sulphur Springs (TX),Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.79
2653,tx,Summerwood,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2654,tx,Sunnyvale Centre,Yes,Yes,Yes,Yes,No,No,Yes,Yes,4.99
2655,tx,Sunrise Mall (BV),Yes,Yes,Yes,Yes,No,No,No,No,5.09
2656,tx,Sunset Mall,Yes,Yes,Yes,Yes,Yes,No,Yes,No,5.09
2657,tx,Sunshine Strip,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2658,tx,Tarleton State University,No,No,No,No,No,No,Yes,No,
2659,tx,Terrell,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2660,tx,Texarkana (TX),Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,4.75
2661,tx,Texas A&M - West Campus Food Hall,No,No,No,No,Yes,No,No,No,
2662,tx,Texas A&M Corpus Christi,No,No,No,No,Yes,No,No,No,
2663,tx,Texas A&M International University,No,No,No,No,No,No,No,No,
2664,tx,Texas A&M University - Memorial Student Center,No,No,No,No,No,No,No,No,
2665,tx,Texas A&M University-Kingsville,No,No,No,No,No,No,No,No,
2666,tx,Texas A&M-SBISA,No,No,No,No,Yes,No,No,No,
2667,tx,Texas Childrens Hospital -Wallace Tower Food Court,No,No,No,No,Yes,No,No,No,
2668,tx,Texas Christian University,No,No,No,No,No,No,Yes,No,
2669,tx,Texas City,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2670,tx,Texas Health Presbyterian Hospital - Dallas,No,No,No,No,Yes,No,No,No,
2671,tx,Texas Medical Center,No,No,No,No,Yes,No,No,No,
2672,tx,Texas Southern University,No,No,No,No,No,No,Yes,No,
2673,tx,Texas State University,No,No,No,No,No,No,Yes,No,
2674,tx,Texas Tech University,No,No,No,No,No,No,Yes,No,
2675,tx,Texas Tech University - College of Business,No,No,No,No,No,No,Yes,No,
2676,tx,Texas Tech University - Sam's West,No,No,No,No,No,No,No,No,
2677,tx,Texas Woman's University,No,No,No,No,Yes,No,No,No,
2678,tx,The Colony,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2679,tx,The Crossing at Katy Fulshear,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2680,tx,The Crossroads,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.75
2681,tx,The Parks at Arlington,Yes,No,No,No,No,No,No,No,5.09
2682,tx,The Rim,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.85
2683,tx,The Shops at La Cantera,Yes,Yes,Yes,Yes,No,No,No,No,5.09
2684,tx,The Woodlands at College Park,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2685,tx,The Woodlands Mall,Yes,Yes,Yes,Yes,No,No,Yes,No,5.09
2686,tx,Tomball,Yes,No,No,No,Yes,Yes,Yes,Yes,4.95
2687,tx,Town East Mall,Yes,Yes,Yes,Yes,Yes,No,No,No,5.09
2688,tx,Trinity Mills,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2689,tx,Twin Creeks Village,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2690,tx,Tyler Junior College,No,No,No,No,Yes,No,No,No,
2691,tx,University Blvd Odessa,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2692,tx,University Blvd.,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2693,tx,University of Houston - Victoria,No,No,No,No,Yes,No,No,No,
2694,tx,University of Houston-Downtown,No,No,No,No,No,No,No,No,
2695,tx,University of Houston-University Center,No,No,No,No,No,No,Yes,No,
2696,tx,University of Mary Hardin - Baylor,No,No,No,No,No,No,No,No,
2697,tx,University of North Texas,No,No,No,No,No,No,No,No,
2698,tx,University of Texas - El Paso,No,No,No,No,No,No,Yes,No,
2699,tx,University of Texas - Rio Grande Valley,No,No,No,No,No,No,No,No,
2700,tx,University of Texas - Tyler,No,No,No,No,Yes,No,No,No,
2701,tx,University of Texas Medical Branch,No,No,No,No,Yes,No,Yes,No,
2702,tx,University of Texas-Arlington,No,No,No,No,Yes,No,Yes,No,
2703,tx,University of Texas-Austin,No,No,No,No,No,No,Yes,No,
2704,tx,University of Texas-Austin-SAC,No,No,No,No,No,No,No,No,
2705,tx,University of Texas-Dallas,No,No,No,No,No,No,Yes,No,
2706,tx,University of Texas-San Antonio (UTSA),No,No,No,No,No,No,Yes,No,
2707,tx,University of the Incarnate Word,No,No,No,No,No,No,No,No,
2708,tx,USAA Cafe H,No,No,No,No,No,No,No,No,
2709,tx,Valley Ranch,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2710,tx,Victoria Mall,Yes,Yes,Yes,No,No,No,No,No,5.09
2711,tx,Village at Westlake,Yes,No,No,No,Yes,Yes,Yes,No,5.09
2712,tx,Vista Ridge Village,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.85
2713,tx,Wall Street,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2714,tx,Walnut Avenue,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,4.85
2715,tx,Watauga,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.95
2716,tx,Waterview Town Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2717,tx,Waxahachie North,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2718,tx,Weatherford,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2719,tx,Weslaco,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2720,tx,West Bryan,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
2721,tx,West End,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2722,tx,West Longview,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2723,tx,West Lufkin,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.75
2724,tx,West Midland,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.75
2725,tx,West Texas A&M University,No,No,No,No,Yes,No,Yes,No,
2726,tx,West Tyler,No,No,No,No,No,No,No,No,
2727,tx,Western Center Blvd,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2728,tx,Westgate Mall (TX),Yes,Yes,Yes,Yes,No,No,No,No,4.85
2729,tx,Westheimer & Fondren,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2730,tx,Westheimer & Kirkwood,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2731,tx,WestPointe Village,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2732,tx,Whispering Creek,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,4.75
2733,tx,White Rock,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2734,tx,Wichita Falls,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.75
2735,tx,William D Tate,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2736,tx,William P. Hobby Airport,No,No,No,No,No,No,Yes,No,
2737,tx,Willis,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2738,tx,Willowbrook Mall,Yes,Yes,Yes,Yes,Yes,No,No,No,5.09
2739,tx,Wilson/Beltway 8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2740,tx,Windsong and 380,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2741,tx,Wylie,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2742,tx,Zaragosa Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2743,ut,American Fork,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2744,ut,Bluff Street & Blackridge Drive,Yes,Yes,Yes,No,No,No,Yes,Yes,4.99
2745,ut,Brigham Young University,No,No,No,No,No,No,No,No,
2746,ut,Centerville,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2747,ut,City Creek Center,Yes,Yes,Yes,No,Yes,No,Yes,No,5.29
2748,ut,Cougar & State,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.79
2749,ut,Delta Center OCV,No,No,No,No,No,No,No,No,5.29
2750,ut,Draper,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2751,ut,Fashion Place,Yes,Yes,Yes,Yes,Yes,No,No,No,5.19
2752,ut,Fort Union,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2753,ut,Jordan Landing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2754,ut,Layton,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2755,ut,Layton Hills Mall,Yes,No,No,No,Yes,No,No,No,5.09
2756,ut,Lehi Pointe,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2757,ut,Logan,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2758,ut,Mountain View Village,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2759,ut,Murray,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.95
2760,ut,Ogden,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,4.99
2761,ut,Orem Plaza,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2762,ut,Red Rock Commons,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2763,ut,Riverdale City,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2764,ut,South Jordan,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2765,ut,South Towne Marketplace,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
2766,ut,Southern Utah University,No,No,No,No,No,No,No,No,
2767,ut,Spanish Fork,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2768,ut,Station Park,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2769,ut,Sugar House,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
2770,ut,Taylorsville,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2771,ut,The Crossing in Saratoga Springs,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
2772,ut,University Mall (UT),Yes,Yes,Yes,Yes,No,No,No,No,5.09
2773,ut,Utah Tech University,No,No,No,No,Yes,No,No,No,
2774,ut,Utah Valley University,No,No,No,No,No,No,Yes,No,
2775,ut,West Valley,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2776,va,288 at West Broad Street,No,No,No,No,No,No,No,No,5.09
2777,va,Annandale,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
2778,va,Apple Blossom Mall,Yes,Yes,Yes,Yes,No,No,No,No,5.19
2779,va,Atlee Station,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2780,va,Ballston Quarter,Yes,Yes,Yes,Yes,No,No,Yes,No,5.45
2781,va,Barracks Road,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,
2782,va,Battlefield Blvd.,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2783,va,Bonsack,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2784,va,Bristol,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2785,va,Bristow,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2786,va,Broad Creek Crossing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2787,va,Burke Centre,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2788,va,Candlers Crossing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2789,va,Celebrate Virginia,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2790,va,Center of the Universe,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2791,va,Central Park,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2792,va,Chantilly,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2793,va,Chantilly Air and Space,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2794,va,Chester,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2795,va,Chesterfield Plaza,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2796,va,Chippenham Hospital,No,No,No,No,Yes,No,Yes,No,
2797,va,Christiansburg,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.95
2798,va,Christopher Newport,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.95
2799,va,Christopher Newport University,No,No,No,No,No,No,No,No,
2800,va,Coliseum Drive,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,4.99
2801,va,Colonial Heights,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2802,va,Crossways Center,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
2803,va,Crystal City In-Line,Yes,Yes,Yes,Yes,Yes,No,Yes,No,5.45
2804,va,Culpeper Colonnade,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2805,va,Danville Mall,Yes,Yes,Yes,No,No,No,No,No,5.19
2806,va,Dulles 28 and Waxpool Road,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2807,va,Dulles Town Crossing,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2808,va,Dumfries,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2809,va,Edinburgh Commons,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2810,va,Fair Lakes (VA),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2811,va,Fairfax Circle,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2812,va,Frederick Blvd.,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2813,va,Fredericksburg,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2814,va,Garrisonville,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2815,va,General Booth Blvd.,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2816,va,George Mason University (SUB 1),No,No,No,No,No,No,Yes,No,
2817,va,George Washington,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2818,va,Ghent,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2819,va,Gloucester,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.95
2820,va,Grassfield,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2821,va,Hampton University,No,No,No,No,No,No,Yes,No,
2822,va,Harbour View,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2823,va,Harrisonburg,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2824,va,Haygood Shopping Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2825,va,Haymarket,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2826,va,Hull Street at Brandermill,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2827,va,Indian River Road,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2828,va,James Madison University,No,No,No,No,No,No,No,No,
2829,va,Kingstowne In-Line DT,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
2830,va,Lake Ridge,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2831,va,Lansdowne Town Center (VA),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2832,va,Lee's Hill,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
2833,va,Leesburg,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2834,va,Liberty University - Tilley,No,No,No,No,No,No,Yes,No,
2835,va,Longwood University,No,No,No,No,No,No,Yes,No,
2836,va,Lynnhaven Mall,Yes,Yes,Yes,No,Yes,No,No,No,5.19
2837,va,Main Street (VA),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2838,va,Mall at Chesterfield Towne Center,Yes,Yes,Yes,Yes,No,No,No,No,5.19
2839,va,Marketplace at Hilltop,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2840,va,Martinsville,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.85
2841,va,Mechanicsville,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2842,va,Mercury Boulevard,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2843,va,Monticello Marketplace,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4.99
2844,va,Mooretown Road,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.99
2845,va,Newmarket,Yes,Yes,Yes,No,No,No,Yes,Yes,4.99
2846,va,Norfolk State University,No,No,No,No,No,No,Yes,No,
2847,va,North Point Village,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.09
2848,va,Northampton Blvd.,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.99
2849,va,Oaklawn,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5.09
